encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
18720,17737,18137,20993,29126,29990
19413,18428,18835,21695,29821,30688
20333,19353,19749,22630,30741,31620
21026,20049,20436,23332,31428,32316
21859,20881,21269,24185,32254,33162
22612,21642,22017,24959,33002,33935
23458,22474,22864,25804,33838,34773
24268,23270,23675,26624,34643,35588
25069,24064,24480,27441,35424,36396
25857,24837,25261,28228,36197,37184
26778,25738,26183,29141,37108,38093
27487,26443,26895,29859,37813,38809
28255,27204,27660,30632,38574,39588
29160,28104,28557,31547,39465,40518
29840,28782,29245,32233,40147,41207
30653,29590,30063,33050,40952,42026
31443,30371,30859,33846,41749,42826
32211,31146,31628,34629,42522,43610
33009,31932,32431,35424,43318,44409
33930,32850,33361,36360,44240,45330
34634,33552,34055,37067,44936,46040
35496,34426,34913,37951,45804,46920
36244,35167,35666,38711,46556,47668
37130,36053,36539,39612,47438,48562
37854,36799,37270,40369,48161,49308
38692,37628,38112,41216,49001,50153
39447,38373,38860,41984,49742,50910
40231,39156,39650,42787,50527,51714
41008,39922,40416,43569,51290,52497
41846,40748,41260,44412,52128,53347
42692,41586,42101,45265,52961,54198
43412,42326,42818,46011,53663,54947
44235,43146,43647,46845,54483,55775
45005,43891,44413,47614,55236,56544
45916,44815,45339,48544,56146,57473
46649,45556,46070,49288,56872,58222
47395,46294,46823,50028,57617,58977
48190,47088,47622,50834,58412,59778
49092,47989,48530,51735,59317,60683
49818,48720,49256,52465,60049,61418
50616,49517,50069,53265,60857,62218
51437,50339,50896,54105,61682,63046
52208,51119,51677,54898,62460,63826
53042,51964,52521,55754,63301,64670
53833,52751,53301,56565,64082,65474
54693,53608,54163,57433,64936,804
55491,54395,54949,58235,182,1603
56323,55230,55778,59088,1006,2453
57095,55979,56546,59857,1764,3223
57874,56750,57321,60649,2532,4009
58789,57656,58232,61566,3426,4929
59604,58447,59025,62371,4209,5731
60403,59213,59807,63146,4976,6517
60997,59847,60391,63771,5548,7142
61643,60475,61023,64420,6175,7779
62406,61245,61794,65197,6929,8557
63225,62039,62605,432,7753,9338
64218,62966,63616,1339,8774,10262
65240,63915,64692,2294,9818,11205
801,64939,293,3320,10944,12246
1833,336,1355,4324,11982,13192
2923,1451,2434,5484,13074,14295
3702,2250,3209,6357,13857,15098
4461,3017,3961,7155,14616,15865
5182,3733,4669,7885,15333,16616
5965,4514,5446,8702,16106,17417
6683,5221,6158,9431,16812,18134
7481,6001,6969,10241,17604,18934
8366,6870,7840,11138,18481,19840
9198,7682,8677,11968,19302,20695
9985,8468,9469,12764,20083,21511
10822,9318,10295,13611,20898,22414
11494,9992,10966,14291,21568,23094
12281,10775,11752,15087,22339,23895
13188,11679,12669,16003,23232,24814
13905,12388,13379,16712,23942,25530
14790,13272,14279,17603,24835,26440
15555,14049,15060,18386,25609,27218
16335,14827,15843,19163,26399,27997
17278,15759,16784,20110,27337,28936
17975,16455,17491,20810,28038,29635
18849,17305,18364,21678,28910,30498
19678,18095,19196,22482,29739,31289
20646,18970,20152,23370,30687,32177
21739,19984,21210,24398,31750,33200
22774,20955,22235,25375,32767,34188
23948,22082,23420,26501,33937,35334
24892,23025,24364,27445,34876,36293
25786,23973,25269,28414,35786,37259
26712,24897,26201,29358,36712,38197
27425,25605,26918,30086,37418,38917
28261,26448,27758,30940,38251,39769
29064,27245,28563,31745,39046,40591
29984,28149,29479,32660,39959,41508
30984,29038,30445,33555,40907,42409
31842,29846,31310,34365,41780,43221
32850,30785,32316,35314,42791,44167
33970,31823,33431,36362,43941,45219
34944,32751,34402,37297,44915,46147
35896,33752,35355,38305,45878,47155
36765,34631,36221,39201,46754,48034
37670,35538,37124,40129,47646,48946
38549,36429,38019,41034,48523,49847
39294,37173,38757,41791,49262,50602
40102,37917,39554,42550,50051,51354
41181,38849,40572,43489,51064,52299
42117,39717,41480,44362,51972,53184
43192,40725,42546,45356,53033,54199
44474,41875,43778,46515,54244,55362
45474,42868,44801,47521,55255,56362
46427,43888,45752,48562,56225,57403
47139,44598,46469,49275,56931,58118
47973,45408,47301,50098,57746,58940
48812,46258,48141,50964,58583,59802
49609,47050,48942,51758,59384,60596
50469,47871,49810,52584,60255,61422
51478,48791,50813,53523,61242,62348
52620,49819,51904,54557,62377,63389
53643,50767,52897,55509,63384,64333
54887,51919,54138,56654,64625,65500
55871,52799,55077,57539,23,866
57163,53962,56301,58704,1239,2052
58184,54916,57309,59663,2248,3026
59159,55849,58281,60602,3216,3972
60111,56850,59237,61608,4184,4994
61032,57781,60165,62571,5106,5938
61865,58609,61001,63429,5931,6788
62718,59425,61846,64244,6766,7601
63750,60316,62833,65148,7763,8516
64811,61281,63867,588,8803,9494
359,62290,64950,1600,9892,10517
1527,63344,569,2668,11053,11593
2682,64371,1661,3695,12138,12644
3796,65414,2754,4708,13242,13700
4787,789,3725,5612,14230,14628
5921,1808,4804,6624,15319,15665
6946,2825,5835,7645,16356,16701
7839,3778,6723,8624,17271,17675
8684,4624,7572,9502,18105,18531
9530,5479,8415,10375,18943,19395
10396,6267,9269,11177,19782,20194
11581,7252,10371,12187,20870,21207
12428,8115,11242,13060,21740,22092
13388,9076,12185,14035,22696,23070
14055,9746,12853,14706,23361,23741
14874,10563,13669,15533,24173,24581
15703,11388,14500,16376,25009,25422
16442,12139,15246,17132,25745,26185
17362,13063,16173,18069,26674,27119
18143,13800,16958,18821,27463,27865
19046,14633,17868,19640,28407,28705
20025,15541,18846,20533,29433,29604
21049,16521,19877,21504,30492,30594
22093,17509,20905,22485,31541,31577
23214,18542,22002,23531,32645,32609
24391,19610,23122,24614,33800,33671
25404,20542,24090,25561,34803,34610
26551,21582,25181,26621,35922,35650
27563,22463,26135,27518,36871,36539
28827,23582,27350,28664,38066,37675
29780,24400,28256,29507,38978,38522
30996,25524,29459,30652,40182,39664
31876,26347,30356,31481,41088,40495
32894,27300,31379,32461,42139,41481
33897,28244,32407,33421,43211,42444
34938,29203,33462,34382,44310,43434
36144,30333,34679,35508,45562,44573
36144,30333,34679,35508,45562,44573
38237,32222,36728,37393,47628,46502
39172,33108,37637,38280,48554,47398
39172,33108,37637,38280,48554,47398
41033,35010,39471,40247,50400,49310
41033,35010,39471,40247,50400,49310
42618,36609,41056,41867,51983,50937
42618,36609,41056,41867,51983,50937
43338,37336,41782,42602,52701,51668
44131,38130,42579,43412,53488,52478
44934,38941,43383,44243,54284,53310
45731,39733,44189,45055,55076,54121
46585,40587,45052,45918,55926,54990
47404,41416,45873,46758,56743,55824
48064,42071,46523,47425,57388,56490
48929,42918,47364,48282,58223,57353
49556,43564,47990,48923,58847,58001
50365,44393,48803,49755,59662,58842
51165,45192,49602,50551,60463,59649
51948,45969,50395,51337,61235,60431
52812,46811,51259,52186,62093,61285
53541,47525,51978,52896,62811,62003
54309,48268,52733,53647,63562,62751
55107,49054,53521,54434,64343,63538
56004,49928,54403,55327,65215,64417
56706,50621,55112,56030,384,65115
57493,51412,55895,56822,1164,374
58291,52211,56691,57635,1959,1180
59171,53043,57583,58472,2838,2018
60247,54000,58627,59447,3897,2992
61229,54889,59623,60355,4870,3911
62169,55726,60533,61198,5782,4768
63377,56833,61720,62323,6981,5909
64278,57652,62582,63141,7840,6748
65341,58658,63624,64145,8898,7770
1112,59866,64921,65367,10206,9002
1925,60584,149,556,10983,9734
2946,61639,1173,1621,12025,10809
3671,62365,1903,2354,12756,11542
4391,63093,2637,3102,13483,12279
5107,63821,3341,3829,14192,13014
5840,64548,4075,4570,14931,13747
6563,65261,4800,5310,15660,14461
7358,522,5596,6123,16447,15270
8115,1283,6362,6897,17200,16031
8714,1873,6952,7493,17792,16626
9461,2614,7705,8251,18531,17373
10249,3393,8481,9054,19306,18173
10915,4035,9134,9708,19951,18823
11742,4852,9951,10534,20755,19646
12429,5525,10629,11224,21422,20334
13052,6129,11227,11845,22018,20943
13809,6908,11987,12623,22776,21725
14327,7419,12514,13148,23308,22262
14768,7917,13004,13651,23810,22765
15043,8178,13289,13921,24075,23033
15380,8491,13597,14253,24382,23340
15908,9018,14155,14805,24920,23867
16651,9675,14954,15487,25667,24556
17601,10546,15923,16367,26658,25444
18577,11473,16918,17274,27642,26390
19587,12386,17908,18205,28645,27321
20562,13270,18895,19110,29635,28227
21459,14086,19774,19937,30606,29063
22342,14937,20589,20801,31426,29916
23064,15648,21283,21501,32120,30611
23708,16264,21904,22132,32740,31234
24343,16905,22542,22779,33382,31853
24860,17438,23048,23306,33886,32362
25403,17976,23575,23892,34415,32888
25976,18500,24084,24469,34929,33417
26465,18945,24513,24956,35372,33859
26977,19427,24962,25472,35879,34341
27439,19846,25396,25930,36328,34765
27733,20129,25684,26231,36615,35058
27817,20205,25774,26311,36694,35134
27733,20117,25686,26226,36601,35046
27665,20055,25619,26164,36535,34985
27625,20023,25588,26136,36506,34957
27591,19989,25555,26101,36471,34921
27557,19954,25520,26064,36434,34884
27482,19876,25442,25990,36360,34807
27390,19782,25351,25893,36269,34711
27306,19695,25263,25805,36184,34623
27222,19610,25174,25721,36099,34540
27160,19549,25108,25659,36034,34478
27122,19513,25071,25626,35998,34443
27094,19487,25043,25600,35969,34418
27072,19467,25020,25582,35950,34399
27057,19456,25007,25569,35937,34387
27048,19449,25000,25558,35927,34379
27039,19444,24993,25555,35923,34374
27033,19443,24992,25551,35920,34371
27028,19439,24991,25551,35919,34370
27028,19439,24989,25550,35919,34370
27026,19438,24986,25550,35918,34369
27026,19438,24986,25550,35917,34369
27025,19437,24986,25550,35916,34368
27022,19433,24981,25547,35912,34364
27019,19429,24978,25543,35908,34361
27018,19429,24978,25542,35906,34359
27018,19428,24977,25542,35906,34357
27016,19427,24976,25541,35905,34356
27013,19423,24972,25537,35902,34354
27013,19423,24972,25537,35902,34355
27013,19423,24972,25537,35902,34355
27013,19423,24972,25537,35903,34355
27014,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27014,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27013,19423,24972,25538,35903,34355
27012,19423,24972,25537,35901,34355
27008,19422,24971,25536,35897,34353
27008,19422,24971,25537,35898,34353
27008,19421,24971,25536,35897,34353
27008,19422,24971,25536,35897,34353
27008,19422,24971,25537,35898,34353
27007,19421,24971,25537,35898,34353
27007,19421,24971,25537,35897,34353
27006,19421,24971,25536,35897,34352
27006,19420,24970,25536,35896,34351
27003,19414,24964,25529,35890,34347
27002,19414,24964,25529,35891,34348
27001,19415,24964,25529,35891,34348
27001,19415,24964,25529,35891,34348
27001,19414,24964,25529,35891,34348
27001,19415,24964,25529,35891,34348
27001,19415,24964,25529,35891,34348
27001,19414,24964,25530,35891,34348
27001,19415,24964,25529,35891,34348
27001,19415,24964,25529,35891,34348
27000,19415,24964,25530,35891,34348
27000,19415,24964,25529,35891,34348
27000,19414,24964,25530,35891,34348
27000,19414,24964,25529,35891,34348
27000,19415,24964,25529,35891,34348
27000,19415,24964,25529,35891,34348
27000,19414,24964,25529,35891,34348
27000,19415,24964,25529,35891,34348
27000,19415,24964,25529,35891,34348
27000,19414,24964,25530,35891,34348
27000,19415,24964,25529,35891,34348
27000,19415,24964,25530,35891,34348
27000,19414,24964,25529,35891,34348
27000,19415,24964,25529,35891,34348
27000,19415,24964,25530,35891,34348
27000,19415,24964,25529,35891,34348
27000,19415,24964,25529,35891,34348
27000,19415,24964,25529,35891,34348
27000,19415,24964,25530,35891,34348
27000,19415,24964,25530,35891,34348
27000,19414,24964,25530,35891,34348
27000,19415,24964,25530,35891,34348
26999,19414,24964,25529,35890,34348
26999,19414,24964,25529,35890,34347
26999,19415,24964,25529,35890,34348
26998,19414,24963,25529,35889,34347
26998,19414,24963,25529,35889,34347
26998,19414,24963,25528,35889,34347
26998,19413,24963,25529,35889,34347
26997,19413,24963,25528,35889,34346
26997,19413,24962,25528,35888,34346
26997,19413,24962,25528,35888,34346
26992,19408,24958,25523,35882,34341
26992,19408,24957,25522,35883,34341
26991,19408,24957,25521,35881,34340
26988,19406,24956,25520,35879,34338
26986,19405,24955,25520,35878,34338
26985,19405,24955,25520,35878,34338
26984,19403,24954,25519,35877,34336
26985,19403,24952,25517,35877,34336
26984,19402,24951,25515,35876,34335
26981,19400,24948,25512,35873,34333
26979,19399,24946,25507,35871,34331
26978,19398,24944,25507,35870,34331
26978,19398,24943,25507,35870,34331
26978,19398,24943,25507,35870,34331
26978,19398,24943,25507,35870,34331
26978,19398,24944,25507,35870,34331
26977,19398,24943,25507,35870,34330
26977,19397,24943,25507,35870,34330
26977,19397,24943,25507,35870,34329
26976,19395,24943,25506,35869,34328
26976,19395,24943,25506,35869,34327
26976,19395,24942,25506,35868,34327
26976,19395,24942,25506,35868,34327
26975,19394,24941,25505,35868,34326
26975,19394,24942,25506,35868,34326
26974,19394,24940,25505,35867,34325
26973,19394,24939,25504,35867,34325
26974,19394,24940,25505,35868,34325
26973,19393,24939,25504,35867,34325
26972,19394,24938,25504,35867,34325
26972,19394,24938,25504,35867,34325
26972,19394,24937,25504,35867,34325
26972,19394,24937,25504,35867,34325
26972,19394,24937,25504,35867,34325
26972,19394,24937,25504,35867,34325
26972,19394,24937,25504,35867,34325
26972,19394,24936,25504,35867,34325
26972,19394,24937,25504,35867,34325
26972,19393,24936,25504,35867,34325
26972,19394,24936,25504,35867,34325
26972,19394,24936,25504,35867,34325
26972,19394,24937,25504,35868,34325
26972,19394,24936,25504,35867,34325
26971,19394,24936,25504,35867,34325
26972,19394,24937,25504,35867,34325
26971,19394,24936,25504,35868,34325
